A_KEY_TIME_MEAN,BOTH_DEV_CC_COUNT,GAP_D1,GAP_D5,GAP_SD,KEY_COUNT,KEY_TIME,MANY_KEYS_BY_KEY_PRESSED,MOUSE_COUNT,MOUSE_DDIR_D1,MOUSE_DDIR_D2,MOUSE_DDIR_D3,MOUSE_DIR_D1,MOUSE_DIR_D5,MOUSE_DIR_D6,MOUSE_DIST_D1,MOUSE_DIST_D2,MOUSE_DIST_D3,MOUSE_DIST_D4,MOUSE_DIST_D5,MOUSE_DIST_D6,MOUSE_DIST_D7,MOUSE_GAP_D1,MOUSE_GAP_D2,MOUSE_GAP_D3,MOUSE_SPEED_D1,MOUSE_SPEED_D2,MOUSE_SPEED_D3,MOUSE_SPEED_D5,MULTIPLE_KEYS_DOWN,MULTIPLE_KEYS_DOWN_D1,MULTIPLE_KEYS_UP,MULTIPLE_KEYS_UP_D1
0.089,0.057,0.039,0.094,1.964,1619.0,0.1,0.467,311,0.424,0.002,0.028,19.799,150.179,198.878,0.0,0.0,0.0,0.0,0.0,0.0,309.511,0.001,0.001,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.089,0.056,0.04,0.094,1.978,1624.0,0.1,0.469,319,0.421,0.002,0.028,19.799,150.179,198.878,0.0,0.0,0.0,0.0,0.0,0.0,290.007,0.001,0.001,0.002,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
0.089,0.056,0.04,0.094,1.967,1642.0,0.1,0.474,322,0.403,0.002,0.028,19.799,163.76,198.878,0.0,0.0,0.0,0.0,0.0,0.0,309.511,0.001,0.001,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.089,0.055,0.04,0.094,1.969,1653.0,0.1,0.477,325,0.405,0.002,0.028,19.799,150.179,198.878,0.0,0.0,0.0,0.0,0.0,0.0,309.511,0.001,0.001,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09,0.054,0.04,0.094,1.962,1668.0,0.1,0.48,330,0.401,0.002,0.028,19.799,163.76,196.984,0.0,0.0,0.0,0.0,0.0,0.0,290.007,0.001,0.001,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.09,0.054,0.04,0.094,1.951,1688.0,0.1,0.485,331,0.391,0.002,0.027,19.799,163.76,198.878,0.0,0.0,0.0,0.0,0.0,0.0,309.511,0.001,0.001,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09,0.053,0.04,0.094,1.951,1688.0,0.1,0.485,336,0.381,0.001,0.028,20.654,163.76,198.878,0.0,0.0,0.0,0.0,0.0,0.0,309.511,0.001,0.001,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09,0.053,0.04,0.096,1.963,1715.0,0.1,0.492,338,0.381,0.001,0.028,20.654,163.76,198.878,0.0,0.0,0.0,0.0,0.0,0.0,309.511,0.001,0.001,0.08,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.09,0.052,0.04,0.096,1.958,1723.0,0.1,0.493,344,0.362,0.001,0.027,19.799,163.76,198.878,0.0,0.0,0.0,0.0,0.0,1.0,309.511,0.001,0.001,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09,0.052,0.04,0.096,1.958,1749.0,0.1,0.499,348,0.354,0.001,0.028,19.799,163.76,198.878,0.0,0.0,0.0,0.0,0.0,1.0,309.511,0.001,0.001,0.08,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.09,0.051,0.04,0.096,1.954,1758.0,0.1,0.501,352,0.357,0.001,0.027,19.799,150.179,198.878,0.0,0.0,0.0,0.0,0.0,1.0,323.784,0.001,0.001,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09,0.05,0.04,0.096,1.948,1777.0,0.1,0.506,357,0.356,0.002,0.027,19.799,150.179,198.878,0.0,0.0,0.0,0.0,0.0,1.0,309.511,0.001,0.001,0.08,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.09,0.049,0.04,0.096,1.943,1789.0,0.1,0.509,365,0.342,0.002,0.028,19.799,150.179,196.984,0.0,0.0,0.0,0.0,0.0,1.0,309.511,0.001,0.001,0.08,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.09,0.048,0.04,0.096,1.939,1798.0,0.1,0.511,372,0.343,0.002,0.027,19.799,150.179,196.984,0.0,0.0,0.0,0.0,0.0,1.0,293.782,0.001,0.001,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09,0.048,0.04,0.096,1.927,1831.0,0.1,0.517,374,0.343,0.002,0.027,19.799,150.179,196.984,0.0,0.0,0.0,0.0,0.0,1.0,293.782,0.001,0.001,0.08,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
0.09,0.048,0.04,0.096,1.928,1837.0,0.1,0.519,375,0.342,0.002,0.031,19.799,150.179,196.984,0.0,0.0,0.0,0.0,0.0,1.0,293.782,0.001,0.001,0.08,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09,0.046,0.04,0.096,1.928,1838.0,0.1,0.519,383,0.327,0.004,0.029,19.799,150.179,196.984,0.0,0.0,0.0,0.0,0.0,1.0,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09,0.046,0.04,0.096,1.923,1861.0,0.1,0.524,387,0.32,0.004,0.03,19.799,150.179,196.984,0.0,0.0,0.0,0.0,0.0,1.0,266.34,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09,0.045,0.04,0.096,1.916,1877.0,0.1,0.526,394,0.315,0.004,0.029,19.799,166.133,196.984,0.0,0.0,0.0,0.0,0.0,1.0,266.34,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.09,0.045,0.039,0.096,1.906,1904.0,0.1,0.52,396,0.315,0.004,0.029,19.799,166.133,196.984,0.0,0.0,0.0,0.0,0.0,1.0,266.34,0.001,0.001,0.08,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
0.09,0.045,0.039,0.096,1.903,1918.0,0.1,0.517,396,0.315,0.004,0.029,19.799,166.133,196.984,0.0,0.0,0.0,0.0,0.0,1.0,266.34,0.001,0.001,0.08,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0
0.09,0.044,0.039,0.096,1.895,1934.0,0.1,0.512,402,0.304,0.003,0.03,21.598,166.133,196.984,0.0,0.0,0.0,0.0,0.0,1.0,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.09,0.044,0.038,0.095,1.883,1972.0,0.1,0.503,404,0.304,0.003,0.03,21.598,166.133,196.984,0.0,0.0,0.0,0.0,0.0,1.0,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0
0.091,0.043,0.038,0.095,1.875,1989.0,0.1,0.498,410,0.293,0.003,0.03,21.598,166.133,196.984,0.0,0.0,0.0,0.0,0.0,34.713,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.091,0.043,0.038,0.095,1.884,1997.0,0.1,0.497,418,0.293,0.003,0.031,21.598,163.184,195.917,0.0,0.0,0.0,0.0,0.0,17.889,266.34,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.091,0.043,0.036,0.094,1.863,2043.0,0.1,0.502,420,0.288,0.003,0.031,21.598,163.184,195.917,0.0,0.0,0.0,0.0,0.0,34.713,266.34,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.091,0.042,0.036,0.094,1.863,2043.0,0.1,0.502,424,0.282,0.003,0.031,21.598,163.184,196.984,0.0,0.0,0.0,0.0,0.0,34.713,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.091,0.042,0.036,0.094,1.88,2049.0,0.1,0.503,428,0.278,0.003,0.031,21.598,163.184,195.917,0.0,0.0,0.0,0.0,0.0,34.713,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.091,0.042,0.036,0.094,1.885,2051.0,0.1,0.504,428,0.278,0.003,0.031,21.598,163.184,195.917,0.0,0.0,0.0,0.0,0.0,34.713,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.091,0.042,0.036,0.094,1.869,2088.0,0.1,0.51,428,0.278,0.003,0.031,21.598,163.184,195.917,0.0,0.0,0.0,0.0,0.0,34.713,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.091,0.042,0.036,0.094,1.872,2093.0,0.1,0.511,428,0.278,0.003,0.031,21.598,163.184,195.917,0.0,0.0,0.0,0.0,0.0,34.713,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.091,0.042,0.038,0.094,1.861,2117.0,0.1,0.516,432,0.275,0.008,0.031,21.598,163.184,195.611,0.0,0.0,0.0,0.0,0.0,34.713,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.091,0.042,0.036,0.094,1.856,2144.0,0.1,0.521,437,0.275,0.008,0.031,21.598,166.133,196.984,0.0,0.0,0.0,0.0,0.0,34.713,266.34,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
0.091,0.042,0.036,0.094,1.84,2183.0,0.1,0.528,438,0.271,0.008,0.03,21.598,166.133,196.984,0.0,0.0,0.0,0.0,0.0,34.713,294.16,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.091,0.041,0.036,0.094,1.838,2193.0,0.1,0.53,448,0.266,0.008,0.031,21.598,163.184,195.611,0.0,0.0,0.0,0.0,0.0,34.713,266.34,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.091,0.041,0.036,0.094,1.835,2203.0,0.1,0.532,448,0.266,0.008,0.031,21.598,163.184,195.611,0.0,0.0,0.0,0.0,0.0,34.713,266.34,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.091,0.041,0.036,0.094,1.826,2227.0,0.1,0.535,448,0.266,0.008,0.031,21.598,163.184,195.611,0.0,0.0,0.0,0.0,0.0,34.713,266.34,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
0.091,0.041,0.036,0.094,1.814,2258.0,0.1,0.54,449,0.262,0.007,0.031,21.598,166.133,196.984,0.0,0.0,0.0,0.0,0.0,34.713,294.16,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.091,0.04,0.036,0.094,1.816,2266.0,0.1,0.542,456,0.258,0.007,0.031,21.598,163.184,196.082,0.0,0.0,0.0,0.0,0.0,34.713,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.091,0.04,0.036,0.094,1.802,2303.0,0.1,0.547,456,0.258,0.007,0.031,21.598,163.184,196.082,0.0,0.0,0.0,0.0,0.0,34.713,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.091,0.04,0.036,0.093,1.789,2338.0,0.1,0.553,459,0.252,0.007,0.032,21.598,166.133,195.611,0.0,0.0,0.0,0.0,0.0,34.713,309.511,0.001,0.001,0.094,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.069,1.0,0.032,0.119,1.507,53.0,0.1,0.642,103,0.299,0.15,0.05,72.987,180.0,236.43,0.0,0.0,0.0,0.0,0.0,0.0,114.856,0.001,0.002,0.003,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
0.064,1.0,0.004,0.118,1.39,68.0,0.1,0.5,117,0.438,0.045,0.015,10.578,180.0,190.247,0.0,0.0,0.0,0.0,0.0,0.0,121.149,0.001,0.002,0.003,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
0.097,0.263,0.028,0.085,0.651,723.0,0.1,0.201,137,0.033,0.462,0.003,54.854,219.908,223.226,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.001,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
0.097,0.238,0.026,0.085,0.642,755.0,0.1,0.192,144,0.037,0.446,0.032,53.437,218.157,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.001,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
0.097,0.238,0.026,0.085,0.651,784.0,0.1,0.185,152,0.042,0.429,0.03,50.237,218.157,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0
0.097,0.238,0.028,0.085,0.632,834.0,0.1,0.174,153,0.041,0.418,0.055,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
0.097,0.227,0.027,0.085,0.635,869.0,0.1,0.167,158,0.04,0.407,0.053,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0
0.096,0.217,0.028,0.085,0.618,919.0,0.1,0.158,162,0.037,0.415,0.05,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
0.096,0.217,0.028,0.085,0.615,966.0,0.1,0.15,164,0.037,0.415,0.05,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
0.096,0.208,0.028,0.085,0.632,985.0,0.1,0.147,170,0.035,0.419,0.047,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
0.096,0.208,0.023,0.085,0.617,1035.0,0.1,0.14,171,0.034,0.434,0.046,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
0.096,0.2,0.025,0.084,0.611,1079.0,0.1,0.134,176,0.033,0.424,0.045,50.237,118.94,223.226,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0
0.096,0.192,0.025,0.083,0.606,1116.0,0.1,0.13,182,0.032,0.427,0.043,50.237,118.94,223.226,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
0.096,0.192,0.027,0.084,0.594,1163.0,0.1,0.125,182,0.032,0.427,0.043,50.237,118.94,223.226,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0
0.096,0.222,0.028,0.084,0.589,1197.0,0.1,0.121,183,0.03,0.399,0.04,50.237,219.908,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0
0.096,0.222,0.028,0.084,0.578,1247.0,0.1,0.116,183,0.03,0.399,0.04,50.237,219.908,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0
0.096,0.241,0.028,0.084,0.571,1286.0,0.1,0.113,186,0.088,0.375,0.037,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0
0.096,0.241,0.028,0.084,0.56,1338.0,0.1,0.108,186,0.088,0.375,0.037,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0
0.096,0.233,0.028,0.085,0.56,1367.0,0.2,0.106,189,0.086,0.39,0.037,50.237,118.94,223.226,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0
0.096,0.233,0.028,0.085,0.553,1409.0,0.1,0.103,189,0.086,0.39,0.037,50.237,118.94,223.226,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.096,0.258,0.028,0.085,0.554,1441.0,0.1,0.101,196,0.076,0.391,0.032,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0
0.096,0.281,0.028,0.085,0.551,1474.0,0.1,0.098,200,0.069,0.4,0.029,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0
0.096,0.265,0.028,0.085,0.551,1496.0,0.1,0.097,209,0.066,0.402,0.028,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0
0.096,0.265,0.028,0.085,0.545,1530.0,0.1,0.095,210,0.065,0.415,0.027,49.588,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.096,0.257,0.028,0.085,0.555,1560.0,0.1,0.093,215,0.064,0.407,0.027,50.237,118.94,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0
0.096,0.25,0.028,0.085,0.554,1569.0,0.1,0.092,219,0.062,0.411,0.026,50.237,199.179,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.095,0.25,0.028,0.085,3.328,1613.0,0.1,0.09,221,0.062,0.411,0.026,50.237,199.179,222.151,0.0,0.0,0.0,0.0,0.0,0.0,49.649,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
0.095,0.263,0.028,0.085,3.297,1644.0,0.1,0.088,225,0.107,0.368,0.024,49.588,199.179,222.151,0.0,0.0,0.0,0.0,0.0,0.0,97.406,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.095,0.263,0.028,0.085,3.247,1695.0,0.1,0.086,225,0.107,0.368,0.024,49.588,199.179,222.151,0.0,0.0,0.0,0.0,0.0,0.0,97.406,0.001,0.001,0.002,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0
0.095,0.282,0.028,0.085,3.212,1733.0,0.1,0.084,226,0.102,0.35,0.022,49.588,199.179,222.151,0.0,0.0,0.0,0.0,0.0,0.0,97.406,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.095,0.282,0.028,0.085,3.162,1788.0,0.1,0.081,226,0.102,0.35,0.022,49.588,199.179,222.151,0.0,0.0,0.0,0.0,0.0,0.0,97.406,0.001,0.001,0.002,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0
0.095,0.293,0.028,0.085,3.126,1830.0,0.1,0.079,230,0.144,0.334,0.021,49.588,199.179,222.151,0.0,0.0,0.0,0.0,0.0,0.0,97.406,0.001,0.001,0.002,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0
0.095,0.293,0.028,0.085,3.081,1884.0,0.1,0.077,230,0.144,0.334,0.021,49.588,199.179,222.151,0.0,0.0,0.0,0.0,0.0,0.0,97.406,0.001,0.001,0.002,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0
0.095,0.302,0.027,0.085,3.051,1922.0,0.1,0.075,240,0.175,0.307,0.019,49.588,199.179,221.823,0.0,0.0,0.0,0.0,0.0,0.0,105.702,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
0.095,0.302,0.028,0.084,3.008,1977.0,0.1,0.073,240,0.175,0.307,0.019,49.588,199.179,221.823,0.0,0.0,0.0,0.0,0.0,0.0,105.702,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0
0.095,0.318,0.028,0.084,2.984,2009.0,0.1,0.072,241,0.167,0.294,0.018,49.588,199.179,221.823,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.002,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0
0.095,0.333,0.028,0.084,2.959,2044.0,0.1,0.071,246,0.2,0.28,0.018,49.588,183.691,221.71,0.0,0.0,0.0,0.0,0.0,0.0,124.258,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.095,0.333,0.027,0.084,2.932,2084.0,0.1,0.07,254,0.199,0.282,0.018,49.588,183.691,221.71,0.0,0.0,0.0,0.0,0.0,0.0,89.443,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0
0.095,0.326,0.027,0.084,2.91,2115.0,0.1,0.069,258,0.211,0.271,0.017,49.588,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,105.702,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.095,0.326,0.028,0.084,2.894,2143.0,0.1,0.068,269,0.21,0.271,0.017,45.41,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,60.141,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0
0.094,0.34,0.027,0.084,2.855,2202.0,0.1,0.066,270,0.203,0.262,0.017,45.41,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,89.443,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
0.094,0.34,0.027,0.084,2.83,2241.0,0.0,0.065,270,0.203,0.262,0.017,45.41,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,89.443,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0
0.094,0.354,0.027,0.084,2.806,2281.0,0.1,0.064,271,0.203,0.262,0.017,45.41,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,89.443,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.094,0.354,0.027,0.084,2.778,2327.0,0.1,0.062,271,0.203,0.262,0.017,45.41,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,89.443,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0
0.094,0.367,0.027,0.084,2.755,2367.0,0.1,0.061,275,0.196,0.285,0.016,45.41,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,89.443,0.001,0.001,0.002,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0
0.094,0.38,0.027,0.084,2.74,2396.0,0.1,0.061,278,0.216,0.268,0.015,45.41,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,89.443,0.001,0.001,0.002,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
0.094,0.392,0.027,0.084,2.709,2450.0,0.1,0.059,280,0.232,0.252,0.014,45.41,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,105.702,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.094,0.392,0.027,0.084,2.695,2477.0,0.2,0.059,282,0.232,0.252,0.014,45.41,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,105.702,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
0.094,0.404,0.027,0.084,2.673,2519.0,0.1,0.058,283,0.226,0.245,0.014,45.41,183.691,221.71,0.0,0.0,0.0,0.0,0.0,0.0,105.702,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.094,0.404,0.027,0.084,2.645,2571.0,0.1,0.056,283,0.226,0.245,0.014,45.41,183.691,221.71,0.0,0.0,0.0,0.0,0.0,0.0,105.702,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0
0.094,0.415,0.027,0.084,2.634,2596.0,0.1,0.056,287,0.247,0.238,0.014,45.41,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,105.702,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
0.094,0.426,0.027,0.084,2.611,2642.0,0.1,0.055,288,0.241,0.232,0.013,45.41,183.691,221.71,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.002,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
0.094,0.426,0.027,0.084,2.589,2689.0,0.1,0.054,288,0.241,0.232,0.013,45.41,183.691,221.71,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.002,0.0,0.0,0.0,0.0,6.0,1.0,2.0,1.0
0.094,0.429,0.027,0.084,2.572,2723.0,0.0,0.053,291,0.262,0.225,0.013,45.41,183.691,221.71,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.002,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
0.093,0.439,0.027,0.084,2.553,2764.0,0.0,0.052,292,0.255,0.219,0.013,45.41,183.691,221.71,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.003,0.0,0.0,0.0,0.0,5.0,1.0,3.0,1.0
0.093,0.439,0.027,0.084,2.529,2817.0,0.1,0.051,292,0.255,0.219,0.013,45.41,183.691,221.71,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.003,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0
0.093,0.448,0.027,0.084,2.513,2853.0,0.1,0.051,296,0.274,0.214,0.012,44.616,183.691,221.71,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.003,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
0.093,0.441,0.027,0.084,2.501,2882.0,0.1,0.05,304,0.279,0.209,0.012,42.333,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.003,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
0.093,0.441,0.027,0.084,2.482,2927.0,0.1,0.05,304,0.279,0.209,0.012,42.333,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.003,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0
0.093,0.433,0.027,0.084,2.471,2956.0,0.1,0.049,310,0.275,0.213,0.012,42.333,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.003,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0
0.093,0.426,0.027,0.084,2.462,2981.0,0.1,0.049,322,0.28,0.208,0.011,42.333,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.003,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
0.093,0.426,0.027,0.084,2.438,3039.0,0.1,0.048,323,0.278,0.213,0.011,42.333,183.691,219.908,0.0,0.0,0.0,0.0,0.0,0.0,136.132,0.001,0.001,0.003,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
